,secID,endDate,ADJUST_NAV
6570,001644.OFCN,2017/5/4,0.9675
6571,001644.OFCN,2017/5/5,0.9529
6572,001644.OFCN,2017/5/8,0.9338
6573,001644.OFCN,2017/5/9,0.9421
6574,001644.OFCN,2017/5/10,0.9227
6575,001644.OFCN,2017/5/11,0.925
6576,001644.OFCN,2017/5/12,0.9186
6577,001644.OFCN,2017/5/15,0.9198
6578,001644.OFCN,2017/5/16,0.9386
6579,001644.OFCN,2017/5/17,0.9376
6580,001644.OFCN,2017/5/18,0.9317
6581,001644.OFCN,2017/5/19,0.9285
6582,001644.OFCN,2017/5/22,0.9105
6583,001644.OFCN,2017/5/23,0.8808
6584,001644.OFCN,2017/5/24,0.8875
6585,001644.OFCN,2017/5/25,0.895
6586,001644.OFCN,2017/5/26,0.8914
6587,001644.OFCN,2017/5/31,0.8889
6588,001645.OFCN,2017/3/1,1.301
6589,001645.OFCN,2017/3/2,1.293
6590,001645.OFCN,2017/3/3,1.304
6591,001645.OFCN,2017/3/6,1.309
6592,001645.OFCN,2017/3/7,1.31
6593,001645.OFCN,2017/3/8,1.309
6594,001645.OFCN,2017/3/9,1.299
6595,001645.OFCN,2017/3/10,1.304
6596,001645.OFCN,2017/3/13,1.321
6597,001645.OFCN,2017/3/14,1.329
6598,001645.OFCN,2017/3/15,1.346
6599,001645.OFCN,2017/3/16,1.359
6600,001645.OFCN,2017/3/17,1.348
6601,001645.OFCN,2017/3/20,1.358
6602,001645.OFCN,2017/3/21,1.386
6603,001645.OFCN,2017/3/22,1.39
6604,001645.OFCN,2017/3/23,1.387
6605,001645.OFCN,2017/3/24,1.401
6606,001645.OFCN,2017/3/27,1.388
6607,001645.OFCN,2017/3/28,1.379
6608,001645.OFCN,2017/3/29,1.373
6609,001645.OFCN,2017/3/30,1.358
6610,001645.OFCN,2017/3/31,1.384
6611,001645.OFCN,2017/4/5,1.421
6612,001645.OFCN,2017/4/6,1.421
6613,001645.OFCN,2017/4/7,1.433
6614,001645.OFCN,2017/4/10,1.429
6615,001645.OFCN,2017/4/11,1.428
6616,001645.OFCN,2017/4/12,1.401
6617,001645.OFCN,2017/4/13,1.42
6618,001645.OFCN,2017/4/14,1.415
6619,001645.OFCN,2017/4/17,1.41
6620,001645.OFCN,2017/4/18,1.428
6621,001645.OFCN,2017/4/19,1.427
6622,001645.OFCN,2017/4/20,1.445
6623,001645.OFCN,2017/4/21,1.42
6624,001645.OFCN,2017/4/24,1.402
6625,001645.OFCN,2017/4/25,1.402
6626,001645.OFCN,2017/4/26,1.411
6627,001645.OFCN,2017/4/27,1.433
6628,001645.OFCN,2017/4/28,1.43
6629,001645.OFCN,2017/5/2,1.426
6630,001645.OFCN,2017/5/3,1.427
6631,001645.OFCN,2017/5/4,1.434
6632,001645.OFCN,2017/5/5,1.419
6633,001645.OFCN,2017/5/8,1.381
6634,001645.OFCN,2017/5/9,1.377
6635,001645.OFCN,2017/5/10,1.377
6636,001645.OFCN,2017/5/11,1.397
6637,001645.OFCN,2017/5/12,1.4
6638,001645.OFCN,2017/5/15,1.414
6639,001645.OFCN,2017/5/16,1.448
6640,001645.OFCN,2017/5/17,1.444
6641,001645.OFCN,2017/5/18,1.441
6642,001645.OFCN,2017/5/19,1.433
6643,001645.OFCN,2017/5/22,1.436
6644,001645.OFCN,2017/5/23,1.399
6645,001645.OFCN,2017/5/24,1.398
6646,001645.OFCN,2017/5/25,1.388
6647,001645.OFCN,2017/5/26,1.361
6648,001645.OFCN,2017/5/31,1.362
6649,001651.OFCN,2017/3/1,1.136
6650,001651.OFCN,2017/3/2,1.131
6651,001651.OFCN,2017/3/3,1.13
6652,001651.OFCN,2017/3/6,1.135
6653,001651.OFCN,2017/3/7,1.138
6654,001651.OFCN,2017/3/8,1.134
6655,001651.OFCN,2017/3/9,1.127
6656,001651.OFCN,2017/3/10,1.128
6657,001651.OFCN,2017/3/13,1.138
6658,001651.OFCN,2017/3/14,1.135
6659,001651.OFCN,2017/3/15,1.138
6660,001651.OFCN,2017/3/16,1.145
6661,001651.OFCN,2017/3/17,1.134
6662,001651.OFCN,2017/3/20,1.131
6663,001651.OFCN,2017/3/21,1.138
6664,001651.OFCN,2017/3/22,1.135
6665,001651.OFCN,2017/3/23,1.139
6666,001651.OFCN,2017/3/24,1.149
6667,001651.OFCN,2017/3/27,1.144
6668,001651.OFCN,2017/3/28,1.141
6669,001651.OFCN,2017/3/29,1.14
6670,001651.OFCN,2017/3/30,1.134
6671,001651.OFCN,2017/3/31,1.141
6672,001651.OFCN,2017/4/5,1.161
6673,001651.OFCN,2017/4/6,1.168
6674,001651.OFCN,2017/4/7,1.173
6675,001651.OFCN,2017/4/10,1.175
6676,001651.OFCN,2017/4/11,1.18
6677,001651.OFCN,2017/4/12,1.173
6678,001651.OFCN,2017/4/13,1.175
6679,001651.OFCN,2017/4/14,1.163
6680,001651.OFCN,2017/4/17,1.163
6681,001651.OFCN,2017/4/18,1.163
6682,001651.OFCN,2017/4/19,1.161
6683,001651.OFCN,2017/4/20,1.164
6684,001651.OFCN,2017/4/21,1.167
6685,001651.OFCN,2017/4/24,1.156
6686,001651.OFCN,2017/4/25,1.16
6687,001651.OFCN,2017/4/26,1.162
6688,001651.OFCN,2017/4/27,1.162
6689,001651.OFCN,2017/4/28,1.16
6690,001651.OFCN,2017/5/2,1.16
6691,001651.OFCN,2017/5/3,1.153
6692,001651.OFCN,2017/5/4,1.152
6693,001651.OFCN,2017/5/5,1.143
6694,001651.OFCN,2017/5/8,1.137
6695,001651.OFCN,2017/5/9,1.139
6696,001651.OFCN,2017/5/10,1.132
6697,001651.OFCN,2017/5/11,1.141
6698,001651.OFCN,2017/5/12,1.147
6699,001651.OFCN,2017/5/15,1.154
6700,001651.OFCN,2017/5/16,1.166
6701,001651.OFCN,2017/5/17,1.163
6702,001651.OFCN,2017/5/18,1.163
6703,001651.OFCN,2017/5/19,1.163
6704,001651.OFCN,2017/5/22,1.163
6705,001651.OFCN,2017/5/23,1.164
6706,001651.OFCN,2017/5/24,1.164
6707,001651.OFCN,2017/5/25,1.183
6708,001651.OFCN,2017/5/26,1.182
6709,001651.OFCN,2017/5/31,1.179
6710,001663.OFCN,2017/3/1,0.892
6711,001663.OFCN,2017/3/2,0.891
6712,001663.OFCN,2017/3/3,0.898
6713,001663.OFCN,2017/3/6,0.906
6714,001663.OFCN,2017/3/7,0.907
6715,001663.OFCN,2017/3/8,0.906
6716,001663.OFCN,2017/3/9,0.905
6717,001663.OFCN,2017/3/10,0.911
6718,001663.OFCN,2017/3/13,0.927
6719,001663.OFCN,2017/3/14,0.925
6720,001663.OFCN,2017/3/15,0.927
6721,001663.OFCN,2017/3/16,0.932
6722,001663.OFCN,2017/3/17,0.923
6723,001663.OFCN,2017/3/20,0.927
6724,001663.OFCN,2017/3/21,0.938
6725,001663.OFCN,2017/3/22,0.94
6726,001663.OFCN,2017/3/23,0.94
6727,001663.OFCN,2017/3/24,0.942
6728,001663.OFCN,2017/3/27,0.934
6729,001663.OFCN,2017/3/28,0.931
6730,001663.OFCN,2017/3/29,0.928
6731,001663.OFCN,2017/3/30,0.919
6732,001663.OFCN,2017/3/31,0.929
6733,001663.OFCN,2017/4/5,0.944
6734,001663.OFCN,2017/4/6,0.947
6735,001663.OFCN,2017/4/7,0.946
6736,001663.OFCN,2017/4/10,0.943
6737,001663.OFCN,2017/4/11,0.938
6738,001663.OFCN,2017/4/12,0.935
6739,001663.OFCN,2017/4/13,0.942
6740,001663.OFCN,2017/4/14,0.928
6741,001663.OFCN,2017/4/17,0.928
6742,001663.OFCN,2017/4/18,0.933
6743,001663.OFCN,2017/4/19,0.927
6744,001663.OFCN,2017/4/20,0.935
6745,001663.OFCN,2017/4/21,0.923
6746,001663.OFCN,2017/4/24,0.899
6747,001663.OFCN,2017/4/25,0.904
6748,001663.OFCN,2017/4/26,0.911
6749,001663.OFCN,2017/4/27,0.921
6750,001663.OFCN,2017/4/28,0.918
6751,001663.OFCN,2017/5/2,0.917
6752,001663.OFCN,2017/5/3,0.916
6753,001663.OFCN,2017/5/4,0.91
6754,001663.OFCN,2017/5/5,0.9
6755,001663.OFCN,2017/5/8,0.883
6756,001663.OFCN,2017/5/9,0.891
6757,001663.OFCN,2017/5/10,0.882
6758,001663.OFCN,2017/5/11,0.889
6759,001663.OFCN,2017/5/12,0.891
6760,001663.OFCN,2017/5/15,0.897
6761,001663.OFCN,2017/5/16,0.916
6762,001663.OFCN,2017/5/17,0.91
6763,001663.OFCN,2017/5/18,0.902
6764,001663.OFCN,2017/5/19,0.896
6765,001663.OFCN,2017/5/22,0.896
6766,001663.OFCN,2017/5/23,0.891
6767,001663.OFCN,2017/5/24,0.892
6768,001663.OFCN,2017/5/25,0.892
6769,001663.OFCN,2017/5/26,0.884
6770,001663.OFCN,2017/5/31,0.881
6771,001672.OFCN,2017/3/1,1.156
6772,001672.OFCN,2017/3/2,1.151
6773,001672.OFCN,2017/3/3,1.154
6774,001672.OFCN,2017/3/6,1.162
6775,001672.OFCN,2017/3/7,1.165
6776,001672.OFCN,2017/3/8,1.161
6777,001672.OFCN,2017/3/9,1.146
6778,001672.OFCN,2017/3/10,1.152
6779,001672.OFCN,2017/3/13,1.16
6780,001672.OFCN,2017/3/14,1.161
6781,001672.OFCN,2017/3/15,1.161
6782,001672.OFCN,2017/3/16,1.17
6783,001672.OFCN,2017/3/17,1.16
6784,001672.OFCN,2017/3/20,1.164
6785,001672.OFCN,2017/3/21,1.175
6786,001672.OFCN,2017/3/22,1.176
6787,001672.OFCN,2017/3/23,1.1812
6788,001672.OFCN,2017/3/24,1.1936
6789,001672.OFCN,2017/3/27,1.1874
6790,001672.OFCN,2017/3/28,1.1905
6791,001672.OFCN,2017/3/29,1.1885
6792,001672.OFCN,2017/3/30,1.175
6793,001672.OFCN,2017/3/31,1.1843
6794,001672.OFCN,2017/4/5,1.2081
6795,001672.OFCN,2017/4/6,1.2112
6796,001672.OFCN,2017/4/7,1.2092
6797,001672.OFCN,2017/4/10,1.204
6798,001672.OFCN,2017/4/11,1.2061
6799,001672.OFCN,2017/4/12,1.1957
6800,001672.OFCN,2017/4/13,1.2019
6801,001672.OFCN,2017/4/14,1.1854
6802,001672.OFCN,2017/4/17,1.1822
6803,001672.OFCN,2017/4/18,1.1936
6804,001672.OFCN,2017/4/19,1.1905
6805,001672.OFCN,2017/4/20,1.2123
6806,001672.OFCN,2017/4/21,1.203
6807,001672.OFCN,2017/4/24,1.1802
6808,001672.OFCN,2017/4/25,1.1885
6809,001672.OFCN,2017/4/26,1.1895
6810,001672.OFCN,2017/4/27,1.1854
6811,001672.OFCN,2017/4/28,1.1781
6812,001672.OFCN,2017/5/2,1.1729
6813,001672.OFCN,2017/5/3,1.1688
6814,001672.OFCN,2017/5/4,1.1646
6815,001672.OFCN,2017/5/5,1.1491
6816,001672.OFCN,2017/5/8,1.1367
6817,001672.OFCN,2017/5/9,1.1419
6818,001672.OFCN,2017/5/10,1.1263
6819,001672.OFCN,2017/5/11,1.1315
6820,001672.OFCN,2017/5/12,1.1326
6821,001672.OFCN,2017/5/15,1.1429
6822,001672.OFCN,2017/5/16,1.1615
6823,001672.OFCN,2017/5/17,1.1574
6824,001672.OFCN,2017/5/18,1.1502
6825,001672.OFCN,2017/5/19,1.1429
6826,001672.OFCN,2017/5/22,1.1336
6827,001672.OFCN,2017/5/23,1.1274
6828,001672.OFCN,2017/5/24,1.1315
6829,001672.OFCN,2017/5/25,1.1357
6830,001672.OFCN,2017/5/26,1.1346
6831,001672.OFCN,2017/5/31,1.1357
6832,001677.OFCN,2017/3/1,1.1
6833,001677.OFCN,2017/3/2,1.094
6834,001677.OFCN,2017/3/3,1.095
6835,001677.OFCN,2017/3/6,1.097
6836,001677.OFCN,2017/3/7,1.097
6837,001677.OFCN,2017/3/8,1.095
6838,001677.OFCN,2017/3/9,1.086
6839,001677.OFCN,2017/3/10,1.088
6840,001677.OFCN,2017/3/13,1.1
6841,001677.OFCN,2017/3/14,1.098
6842,001677.OFCN,2017/3/15,1.101
6843,001677.OFCN,2017/3/16,1.108
6844,001677.OFCN,2017/3/17,1.091
6845,001677.OFCN,2017/3/20,1.092
6846,001677.OFCN,2017/3/21,1.102
6847,001677.OFCN,2017/3/22,1.095
6848,001677.OFCN,2017/3/23,1.097
6849,001677.OFCN,2017/3/24,1.103
6850,001677.OFCN,2017/3/27,1.1
6851,001677.OFCN,2017/3/28,1.095
6852,001677.OFCN,2017/3/29,1.091
6853,001677.OFCN,2017/3/30,1.08
6854,001677.OFCN,2017/3/31,1.091
6855,001677.OFCN,2017/4/5,1.115
6856,001677.OFCN,2017/4/6,1.124
6857,001677.OFCN,2017/4/7,1.126
6858,001677.OFCN,2017/4/10,1.127
6859,001677.OFCN,2017/4/11,1.13
6860,001677.OFCN,2017/4/12,1.115
6861,001677.OFCN,2017/4/13,1.12
6862,001677.OFCN,2017/4/14,1.114
6863,001677.OFCN,2017/4/17,1.109
6864,001677.OFCN,2017/4/18,1.109
6865,001677.OFCN,2017/4/19,1.1
6866,001677.OFCN,2017/4/20,1.097
6867,001677.OFCN,2017/4/21,1.093
6868,001677.OFCN,2017/4/24,1.08
6869,001677.OFCN,2017/4/25,1.091
6870,001677.OFCN,2017/4/26,1.09
6871,001677.OFCN,2017/4/27,1.098
6872,001677.OFCN,2017/4/28,1.096
6873,001677.OFCN,2017/5/2,1.092
6874,001677.OFCN,2017/5/3,1.092
6875,001677.OFCN,2017/5/4,1.09
6876,001677.OFCN,2017/5/5,1.084
6877,001677.OFCN,2017/5/8,1.067
6878,001677.OFCN,2017/5/9,1.068
6879,001677.OFCN,2017/5/10,1.065
6880,001677.OFCN,2017/5/11,1.075
6881,001677.OFCN,2017/5/12,1.082
6882,001677.OFCN,2017/5/15,1.087
6883,001677.OFCN,2017/5/16,1.102
6884,001677.OFCN,2017/5/17,1.093
6885,001677.OFCN,2017/5/18,1.086
6886,001677.OFCN,2017/5/19,1.087
6887,001677.OFCN,2017/5/22,1.089
6888,001677.OFCN,2017/5/23,1.084
6889,001677.OFCN,2017/5/24,1.083
6890,001677.OFCN,2017/5/25,1.086
6891,001677.OFCN,2017/5/26,1.084
6892,001677.OFCN,2017/5/31,1.089
6893,001692.OFCN,2017/3/1,1.1043
6894,001692.OFCN,2017/3/2,1.0991
6895,001692.OFCN,2017/3/3,1.1012
6896,001692.OFCN,2017/3/6,1.1145
6897,001692.OFCN,2017/3/7,1.1165
6898,001692.OFCN,2017/3/8,1.1155
6899,001692.OFCN,2017/3/9,1.1114
6900,001692.OFCN,2017/3/10,1.1145
6901,001692.OFCN,2017/3/13,1.1299
6902,001692.OFCN,2017/3/14,1.1268
6903,001692.OFCN,2017/3/15,1.1258
6904,001692.OFCN,2017/3/16,1.1329
6905,001692.OFCN,2017/3/17,1.1278
6906,001692.OFCN,2017/3/20,1.1391
6907,001692.OFCN,2017/3/21,1.1452
6908,001692.OFCN,2017/3/22,1.1483
6909,001692.OFCN,2017/3/23,1.1483
6910,001692.OFCN,2017/3/24,1.1524
6911,001692.OFCN,2017/3/27,1.1473
6912,001692.OFCN,2017/3/28,1.1452
6913,001692.OFCN,2017/3/29,1.1411
6914,001692.OFCN,2017/3/30,1.1227
6915,001692.OFCN,2017/3/31,1.135
6916,001692.OFCN,2017/4/5,1.1473
6917,001692.OFCN,2017/4/6,1.1493
6918,001692.OFCN,2017/4/7,1.1493
6919,001692.OFCN,2017/4/10,1.1401
6920,001692.OFCN,2017/4/11,1.1473
6921,001692.OFCN,2017/4/12,1.1452
6922,001692.OFCN,2017/4/13,1.1493
6923,001692.OFCN,2017/4/14,1.1432
6924,001692.OFCN,2017/4/17,1.1299
6925,001692.OFCN,2017/4/18,1.1319
6926,001692.OFCN,2017/4/19,1.1247
6927,001692.OFCN,2017/4/20,1.135
6928,001692.OFCN,2017/4/21,1.1268
6929,001692.OFCN,2017/4/24,1.1155
6930,001692.OFCN,2017/4/25,1.1237
6931,001692.OFCN,2017/4/26,1.1206
6932,001692.OFCN,2017/4/27,1.1217
6933,001692.OFCN,2017/4/28,1.1186
6934,001692.OFCN,2017/5/2,1.1176
6935,001692.OFCN,2017/5/3,1.1124
6936,001692.OFCN,2017/5/4,1.1073
6937,001692.OFCN,2017/5/5,1.0981
6938,001692.OFCN,2017/5/8,1.0817
6939,001692.OFCN,2017/5/9,1.0868
6940,001692.OFCN,2017/5/10,1.0745
6941,001692.OFCN,2017/5/11,1.0715
6942,001692.OFCN,2017/5/12,1.0684
6943,001692.OFCN,2017/5/15,1.0766
6944,001692.OFCN,2017/5/16,1.0838
6945,001692.OFCN,2017/5/17,1.0868
6946,001692.OFCN,2017/5/18,1.0827
6947,001692.OFCN,2017/5/19,1.0838
6948,001692.OFCN,2017/5/22,1.0766
6949,001692.OFCN,2017/5/23,1.0561
6950,001692.OFCN,2017/5/24,1.0561
6951,001692.OFCN,2017/5/25,1.0602
6952,001692.OFCN,2017/5/26,1.0623
6953,001692.OFCN,2017/5/31,1.0623
6954,001705.OFCN,2017/3/1,1.159
6955,001705.OFCN,2017/3/2,1.153
6956,001705.OFCN,2017/3/3,1.155
6957,001705.OFCN,2017/3/6,1.172
6958,001705.OFCN,2017/3/7,1.175
6959,001705.OFCN,2017/3/8,1.173
6960,001705.OFCN,2017/3/9,1.164
6961,001705.OFCN,2017/3/10,1.169
6962,001705.OFCN,2017/3/13,1.174
6963,001705.OFCN,2017/3/14,1.174
6964,001705.OFCN,2017/3/15,1.17
6965,001705.OFCN,2017/3/16,1.178
6966,001705.OFCN,2017/3/17,1.172
6967,001705.OFCN,2017/3/20,1.171
6968,001705.OFCN,2017/3/21,1.182
6969,001705.OFCN,2017/3/22,1.185
6970,001705.OFCN,2017/3/23,1.186
6971,001705.OFCN,2017/3/24,1.191
6972,001705.OFCN,2017/3/27,1.187
6973,001705.OFCN,2017/3/28,1.185
6974,001705.OFCN,2017/3/29,1.181
6975,001705.OFCN,2017/3/30,1.169
6976,001705.OFCN,2017/3/31,1.177
6977,001705.OFCN,2017/4/5,1.192
6978,001705.OFCN,2017/4/6,1.195
6979,001705.OFCN,2017/4/7,1.198
6980,001705.OFCN,2017/4/10,1.192
6981,001705.OFCN,2017/4/11,1.196
6982,001705.OFCN,2017/4/12,1.195
6983,001705.OFCN,2017/4/13,1.195
6984,001705.OFCN,2017/4/14,1.178
6985,001705.OFCN,2017/4/17,1.172
6986,001705.OFCN,2017/4/18,1.17
6987,001705.OFCN,2017/4/19,1.166
6988,001705.OFCN,2017/4/20,1.17
6989,001705.OFCN,2017/4/21,1.167
6990,001705.OFCN,2017/4/24,1.15
6991,001705.OFCN,2017/4/25,1.153
6992,001705.OFCN,2017/4/26,1.154
6993,001705.OFCN,2017/4/27,1.161
6994,001705.OFCN,2017/4/28,1.159
6995,001705.OFCN,2017/5/2,1.16
6996,001705.OFCN,2017/5/3,1.158
6997,001705.OFCN,2017/5/4,1.155
6998,001705.OFCN,2017/5/5,1.144
6999,001705.OFCN,2017/5/8,1.126
7000,001705.OFCN,2017/5/9,1.131
7001,001705.OFCN,2017/5/10,1.12
7002,001705.OFCN,2017/5/11,1.128
7003,001705.OFCN,2017/5/12,1.126
7004,001705.OFCN,2017/5/15,1.129
7005,001705.OFCN,2017/5/16,1.149
7006,001705.OFCN,2017/5/17,1.149
7007,001705.OFCN,2017/5/18,1.145
7008,001705.OFCN,2017/5/19,1.145
7009,001705.OFCN,2017/5/22,1.137
7010,001705.OFCN,2017/5/23,1.121
7011,001705.OFCN,2017/5/24,1.129
7012,001705.OFCN,2017/5/25,1.137
7013,001705.OFCN,2017/5/26,1.135
7014,001705.OFCN,2017/5/31,1.135
7015,001714.OFCN,2017/3/1,1.198
7016,001714.OFCN,2017/3/2,1.196
7017,001714.OFCN,2017/3/3,1.2
7018,001714.OFCN,2017/3/6,1.216
7019,001714.OFCN,2017/3/7,1.219
7020,001714.OFCN,2017/3/8,1.215
7021,001714.OFCN,2017/3/9,1.209
7022,001714.OFCN,2017/3/10,1.216
7023,001714.OFCN,2017/3/13,1.229
7024,001714.OFCN,2017/3/14,1.222
7025,001714.OFCN,2017/3/15,1.221
7026,001714.OFCN,2017/3/16,1.227
7027,001714.OFCN,2017/3/17,1.22
7028,001714.OFCN,2017/3/20,1.223
7029,001714.OFCN,2017/3/21,1.234
7030,001714.OFCN,2017/3/22,1.237
7031,001714.OFCN,2017/3/23,1.24
7032,001714.OFCN,2017/3/24,1.244
7033,001714.OFCN,2017/3/27,1.236
7034,001714.OFCN,2017/3/28,1.235
7035,001714.OFCN,2017/3/29,1.226
7036,001714.OFCN,2017/3/30,1.215
7037,001714.OFCN,2017/3/31,1.22
7038,001714.OFCN,2017/4/5,1.236
7039,001714.OFCN,2017/4/6,1.24
7040,001714.OFCN,2017/4/7,1.245
7041,001714.OFCN,2017/4/10,1.234
7042,001714.OFCN,2017/4/11,1.235
7043,001714.OFCN,2017/4/12,1.229
7044,001714.OFCN,2017/4/13,1.236
7045,001714.OFCN,2017/4/14,1.224
7046,001714.OFCN,2017/4/17,1.22
7047,001714.OFCN,2017/4/18,1.222
7048,001714.OFCN,2017/4/19,1.223
7049,001714.OFCN,2017/4/20,1.229
7050,001714.OFCN,2017/4/21,1.228
7051,001714.OFCN,2017/4/24,1.213
7052,001714.OFCN,2017/4/25,1.22
7053,001714.OFCN,2017/4/26,1.222
7054,001714.OFCN,2017/4/27,1.227
7055,001714.OFCN,2017/4/28,1.22
7056,001714.OFCN,2017/5/2,1.22
7057,001714.OFCN,2017/5/3,1.212
7058,001714.OFCN,2017/5/4,1.212
7059,001714.OFCN,2017/5/5,1.205
7060,001714.OFCN,2017/5/8,1.193
7061,001714.OFCN,2017/5/9,1.198
7062,001714.OFCN,2017/5/10,1.197
7063,001714.OFCN,2017/5/11,1.2
7064,001714.OFCN,2017/5/12,1.202
7065,001714.OFCN,2017/5/15,1.214
7066,001714.OFCN,2017/5/16,1.235
7067,001714.OFCN,2017/5/17,1.23
7068,001714.OFCN,2017/5/18,1.227
7069,001714.OFCN,2017/5/19,1.226
7070,001714.OFCN,2017/5/22,1.223
7071,001714.OFCN,2017/5/23,1.208
7072,001714.OFCN,2017/5/24,1.208
7073,001714.OFCN,2017/5/25,1.211
7074,001714.OFCN,2017/5/26,1.208
7075,001714.OFCN,2017/5/31,1.199
7076,001717.OFCN,2017/3/1,1.151
7077,001717.OFCN,2017/3/2,1.148
7078,001717.OFCN,2017/3/3,1.148
7079,001717.OFCN,2017/3/6,1.152
7080,001717.OFCN,2017/3/7,1.161
7081,001717.OFCN,2017/3/8,1.16
7082,001717.OFCN,2017/3/9,1.156
7083,001717.OFCN,2017/3/10,1.157
7084,001717.OFCN,2017/3/13,1.164
7085,001717.OFCN,2017/3/14,1.164
7086,001717.OFCN,2017/3/15,1.167
7087,001717.OFCN,2017/3/16,1.167
7088,001717.OFCN,2017/3/17,1.166
7089,001717.OFCN,2017/3/20,1.174
7090,001717.OFCN,2017/3/21,1.185
7091,001717.OFCN,2017/3/22,1.198
7092,001717.OFCN,2017/3/23,1.197
7093,001717.OFCN,2017/3/24,1.201
7094,001717.OFCN,2017/3/27,1.192
7095,001717.OFCN,2017/3/28,1.192
7096,001717.OFCN,2017/3/29,1.183
7097,001717.OFCN,2017/3/30,1.169
7098,001717.OFCN,2017/3/31,1.181
7099,001717.OFCN,2017/4/5,1.194
7100,001717.OFCN,2017/4/6,1.195
7101,001717.OFCN,2017/4/7,1.197
7102,001717.OFCN,2017/4/10,1.19
7103,001717.OFCN,2017/4/11,1.189
7104,001717.OFCN,2017/4/12,1.189
7105,001717.OFCN,2017/4/13,1.2
7106,001717.OFCN,2017/4/14,1.194
7107,001717.OFCN,2017/4/17,1.188
7108,001717.OFCN,2017/4/18,1.199
7109,001717.OFCN,2017/4/19,1.195
7110,001717.OFCN,2017/4/20,1.21
7111,001717.OFCN,2017/4/21,1.202
7112,001717.OFCN,2017/4/24,1.188
7113,001717.OFCN,2017/4/25,1.198
7114,001717.OFCN,2017/4/26,1.195
7115,001717.OFCN,2017/4/27,1.2
7116,001717.OFCN,2017/4/28,1.188
7117,001717.OFCN,2017/5/2,1.188
7118,001717.OFCN,2017/5/3,1.182
7119,001717.OFCN,2017/5/4,1.182
7120,001717.OFCN,2017/5/5,1.18
7121,001717.OFCN,2017/5/8,1.173
7122,001717.OFCN,2017/5/9,1.176
7123,001717.OFCN,2017/5/10,1.174
7124,001717.OFCN,2017/5/11,1.179
7125,001717.OFCN,2017/5/12,1.182
7126,001717.OFCN,2017/5/15,1.194
7127,001717.OFCN,2017/5/16,1.213
7128,001717.OFCN,2017/5/17,1.207
7129,001717.OFCN,2017/5/18,1.21
7130,001717.OFCN,2017/5/19,1.214
7131,001717.OFCN,2017/5/22,1.209
7132,001717.OFCN,2017/5/23,1.204
7133,001717.OFCN,2017/5/24,1.203
7134,001717.OFCN,2017/5/25,1.197
7135,001717.OFCN,2017/5/26,1.198
7136,001717.OFCN,2017/5/31,1.2
7137,001726.OFCN,2017/3/1,0.945
7138,001726.OFCN,2017/3/2,0.946
7139,001726.OFCN,2017/3/3,0.952
7140,001726.OFCN,2017/3/6,0.961
7141,001726.OFCN,2017/3/7,0.959
7142,001726.OFCN,2017/3/8,0.959
7143,001726.OFCN,2017/3/9,0.958
7144,001726.OFCN,2017/3/10,0.968
7145,001726.OFCN,2017/3/13,0.976
7146,001726.OFCN,2017/3/14,0.97
7147,001726.OFCN,2017/3/15,0.978
7148,001726.OFCN,2017/3/16,0.981
7149,001726.OFCN,2017/3/17,0.973
7150,001726.OFCN,2017/3/20,0.976
7151,001726.OFCN,2017/3/21,0.989
7152,001726.OFCN,2017/3/22,0.988
7153,001726.OFCN,2017/3/23,0.99
7154,001726.OFCN,2017/3/24,0.993
7155,001726.OFCN,2017/3/27,0.975
7156,001726.OFCN,2017/3/28,0.97
7157,001726.OFCN,2017/3/29,0.964
7158,001726.OFCN,2017/3/30,0.95
7159,001726.OFCN,2017/3/31,0.96
7160,001726.OFCN,2017/4/5,0.972
7161,001726.OFCN,2017/4/6,0.971
7162,001726.OFCN,2017/4/7,0.97
7163,001726.OFCN,2017/4/10,0.959
7164,001726.OFCN,2017/4/11,0.952
7165,001726.OFCN,2017/4/12,0.951
7166,001726.OFCN,2017/4/13,0.957
7167,001726.OFCN,2017/4/14,0.946
7168,001726.OFCN,2017/4/17,0.943
7169,001726.OFCN,2017/4/18,0.96
7170,001726.OFCN,2017/4/19,0.957
7171,001726.OFCN,2017/4/20,0.964
7172,001726.OFCN,2017/4/21,0.96
7173,001726.OFCN,2017/4/24,0.936
7174,001726.OFCN,2017/4/25,0.949
7175,001726.OFCN,2017/4/26,0.947
7176,001726.OFCN,2017/4/27,0.953
7177,001726.OFCN,2017/4/28,0.947
7178,001726.OFCN,2017/5/2,0.951
7179,001726.OFCN,2017/5/3,0.949
7180,001726.OFCN,2017/5/4,0.946
7181,001726.OFCN,2017/5/5,0.941
7182,001726.OFCN,2017/5/8,0.925
7183,001726.OFCN,2017/5/9,0.933
7184,001726.OFCN,2017/5/10,0.931
7185,001726.OFCN,2017/5/11,0.941
7186,001726.OFCN,2017/5/12,0.942
7187,001726.OFCN,2017/5/15,0.945
7188,001726.OFCN,2017/5/16,0.96
7189,001726.OFCN,2017/5/17,0.953
7190,001726.OFCN,2017/5/18,0.944
7191,001726.OFCN,2017/5/19,0.946
7192,001726.OFCN,2017/5/22,0.947
7193,001726.OFCN,2017/5/23,0.942
7194,001726.OFCN,2017/5/24,0.937
7195,001726.OFCN,2017/5/25,0.937
7196,001726.OFCN,2017/5/26,0.937
7197,001726.OFCN,2017/5/31,0.936
7198,001736.OFCN,2017/3/1,1.255
7199,001736.OFCN,2017/3/2,1.253
